74	10	5000	1.341262e-03
74	10	30000	3.082886e-04
74	10	25000	7.539701e-04
74	10	35000	0.000000e+00
74	10	40000	1.054352e-03
74	10	45000	2.415692e-04
75	10	0	8.718843e-04
75	10	5000	1.430679e-03
75	10	20000	9.001377e-04
75	10	15000	1.989357e-04
75	10	30000	7.927769e-04
75	10	10000	4.270665e-04
75	10	25000	9.895858e-04
75	10	35000	0.000000e+00
75	10	40000	1.897833e-03
75	10	45000	4.831385e-04
76	10	10000	5.219950e-04
76	10	15000	4.973392e-05
76	10	5000	1.028255e-03
76	10	0	7.693097e-04
76	10	20000	3.706449e-04
76	10	35000	0.000000e+00
76	10	25000	7.540057e-04
76	10	30000	2.202061e-04
76	10	40000	1.318009e-03
76	10	45000	0.000000e+00
77	10	0	6.667350e-04
77	10	5000	1.788349e-03
77	10	10000	6.643572e-04
77	10	15000	0.000000e+00
77	10	20000	3.706645e-04
77	10	25000	1.366571e-03
77	10	30000	1.101079e-03
77	10	40000	1.370657e-03
77	10	35000	0.000000e+00
77	10	45000	1.932554e-04
78	10	0	5.128994e-04
78	10	5000	1.207136e-03
78	10	10000	2.847110e-04
78	10	15000	4.973392e-05
78	10	20000	6.353913e-04
78	10	25000	5.183545e-04
78	10	30000	3.082886e-04
78	10	35000	0.000000e+00
79	10	0	6.154477e-04
79	10	5000	1.073009e-03
78	10	45000	2.898971e-04
78	10	40000	1.317940e-03
79	10	10000	4.745184e-04
79	10	15000	0.000000e+00
79	10	20000	7.942391e-04
79	10	25000	7.540057e-04
79	10	30000	3.082886e-04
79	10	40000	1.001634e-03
79	10	35000	5.089059e-05
79	10	45000	9.663236e-05
80	10	0	3.077397e-04
80	10	5000	1.162375e-03
80	10	15000	4.973640e-05
80	10	10000	3.321786e-04
80	10	20000	2.647604e-04
80	10	25000	5.654776e-04
80	10	35000	0.000000e+00
80	10	30000	2.202158e-04
80	10	40000	1.265289e-03
80	10	45000	4.831385e-05
81	10	5000	1.698856e-03
81	10	0	6.667692e-04
81	10	10000	4.270665e-04
81	10	15000	0.000000e+00
81	10	20000	9.531374e-04
81	10	25000	1.130955e-03
81	10	30000	3.963710e-04
81	10	35000	2.035623e-04
81	10	40000	1.528810e-03
81	10	45000	1.449415e-04
82	10	0	4.103195e-04
82	10	5000	1.385908e-03
82	10	10000	5.219950e-04
82	10	15000	1.492018e-04
82	10	20000	4.765435e-04
82	10	25000	8.010933e-04
82	10	30000	4.844534e-04
82	10	35000	5.089059e-05
82	10	45000	2.898831e-04
82	10	40000	1.423450e-03
83	10	0	9.744589e-04
83	10	5000	1.430615e-03
83	10	10000	5.219702e-04
83	10	15000	0.000000e+00
83	10	20000	1.588478e-04
83	10	25000	7.068470e-04
83	10	30000	5.284947e-04
83	10	35000	0.000000e+00
83	10	45000	4.831385e-05
83	10	40000	9.489167e-04
84	10	0	6.154477e-04
84	10	5000	1.072961e-03
84	10	10000	7.592294e-04
84	10	15000	0.000000e+00
84	10	20000	4.235942e-04
84	10	25000	1.366635e-03
84	10	35000	1.526640e-04
84	10	30000	8.808632e-04
84	10	40000	1.317940e-03
84	10	45000	1.449415e-04
85	10	0	9.231716e-04
85	10	5000	5.364807e-04
85	10	10000	4.270665e-04
85	10	15000	1.492018e-04
85	10	20000	1.059042e-03
85	10	30000	4.844534e-04
85	10	25000	6.597549e-04
85	10	40000	1.792398e-03
85	10	35000	0.000000e+00
85	10	45000	5.314523e-04
86	10	0	4.616095e-04
86	10	5000	1.028255e-03
86	10	10000	6.643257e-04
86	10	15000	0.000000e+00
86	10	20000	9.530869e-04
86	10	25000	8.953817e-04
86	10	35000	0.000000e+00
86	10	30000	6.165771e-04
86	10	40000	1.265222e-03
86	10	45000	3.865108e-04
87	10	0	6.667692e-04
87	10	5000	1.207136e-03
87	10	10000	7.117775e-04
87	10	15000	0.000000e+00
87	10	20000	7.942391e-04
87	10	25000	1.036709e-03
87	10	30000	3.523453e-04
87	10	35000	0.000000e+00
87	10	40000	1.159848e-03
87	10	45000	1.932647e-04
88	10	0	8.718843e-04
88	10	5000	1.028255e-03
88	10	10000	3.321629e-04
88	10	15000	0.000000e+00
88	10	20000	3.177125e-04
88	10	25000	1.178134e-03
88	10	30000	7.487008e-04
88	10	35000	5.088800e-05
88	10	40000	8.961991e-04
89	10	10000	5.694220e-04
88	10	45000	3.381969e-04
89	10	0	5.641604e-04
89	10	5000	1.654149e-03
89	10	15000	3.481375e-04
89	10	25000	8.953395e-04
89	10	20000	5.824420e-04
89	10	30000	4.404122e-04
89	10	35000	2.544529e-04
89	10	40000	1.423450e-03
89	10	45000	4.348456e-04
90	10	0	4.616095e-04
90	10	5000	1.609442e-03
90	10	30000	3.082886e-04
90	10	10000	3.321629e-04
90	10	15000	0.000000e+00
90	10	20000	5.824420e-04
90	10	25000	8.953395e-04
90	10	40000	1.265222e-03
90	10	35000	1.526640e-04
90	10	45000	0.000000e+00
91	10	0	4.102985e-04
91	10	10000	5.219702e-04
91	10	15000	9.947279e-05
91	10	5000	1.430615e-03
91	10	20000	4.765435e-04
91	10	25000	8.482164e-04
91	10	30000	4.844748e-04
91	10	40000	1.265222e-03
91	10	45000	2.415692e-04
92	10	5000	1.430679e-03
91	10	35000	1.017812e-04
92	10	20000	4.765687e-04
92	10	10000	6.168739e-04
92	10	0	1.282183e-03
92	10	15000	4.476276e-04
92	10	30000	3.523298e-04
92	10	25000	7.068470e-04
92	10	35000	0.000000e+00
92	10	40000	1.107069e-03
93	10	5000	1.475322e-03
92	10	45000	9.662769e-05
93	10	0	6.667350e-04
93	10	10000	9.490367e-04
93	10	15000	0.000000e+00
93	10	25000	8.953395e-04
93	10	30000	2.202158e-04
93	10	20000	7.942812e-04
93	10	35000	1.526640e-04
93	10	40000	1.265289e-03
94	10	0	5.128994e-04
93	10	45000	1.932554e-04
94	10	10000	2.372592e-04
94	10	15000	9.946785e-05
94	10	5000	1.341262e-03
94	10	20000	9.001377e-04
94	10	25000	6.126007e-04
94	10	30000	6.606183e-04
94	10	40000	8.435259e-04
94	10	35000	5.088800e-05
